mid,buyNum,buyMoney,buyTotal,buyTime,buyNote,buyType,byMid,byName,orderNumber,aliOrderNum,byMoneymemberMoney
570780,900,2500,,2016-06-28T08:38:46.782Z,"","1",199978,"丫丫",,,
623103,900,2500,,2016-06-28T05:14:18.142Z,"","1",199978,"丫丫",,,
744329,900,2500,,2016-06-12T10:19:59.228Z,"","1",965479,"超超",,,
674306,1900,2500,,2016-06-05T09:50:48.967Z,"","1",908013,"客户经理乖乖",,,
756663,900,2500,,2016-07-02T12:01:57.099Z,"","1",199978,"丫丫",,,
164459,900,2500,,2016-06-21T03:21:24.809Z,"","1",199978,"丫丫",,,
621636,900,2500,,2016-06-04T09:16:26.683Z,"","1",908013,"客户经理乖乖",,,
207156,900,2500,,2016-06-19T12:27:38.511Z,"","1",199978,"丫丫",,,
713738,500,2500,,2016-06-03T08:22:54.670Z,"活动赠送","1",156172,"客户经理佳佳",,,
442159,900,2500,,2016-06-28T05:51:25.962Z,"","1",199978,"丫丫",,,
935003,900,2500,,2016-06-19T06:56:27.797Z,"","1",199978,"丫丫",,,
938269,900,2500,,2016-06-17T07:00:57.304Z,"","1",199978,"丫丫",,,
935640,1900,2500,,2016-06-23T03:57:20.412Z,"","1",199978,"丫丫",,,
835802,900,2500,,2016-06-20T12:07:05.046Z,"","1",199978,"丫丫",,,
782176,900,2500,,2016-06-27T05:43:37.851Z,"","1",199978,"丫丫",,,
631245,1900,2500,,2016-06-24T12:20:22.580Z,"","1",199978,"丫丫",,,
551923,900,2500,,2016-06-12T10:28:04.363Z,"","1",965479,"超超",,,
928929,900,2500,,2016-06-27T06:01:06.755Z,"","1",199978,"丫丫",,,
715497,900,2500,,2016-06-15T14:42:59.327Z,"","1",199978,"丫丫",,,
521837,900,2500,,2016-06-08T06:37:22.273Z,"","1",908013,"客户经理乖乖",,,
641211,4000,2500,,2016-06-12T03:11:10.361Z,"","1",156172,"客户经理佳佳",,,
997631,900,2500,,2016-06-11T02:27:28.732Z,"","1",908013,"客户经理乖乖",,,
624713,900,2500,,2016-06-28T14:11:24.978Z,"","1",199978,"丫丫",,,
940365,900,2500,,2016-06-25T09:27:42.183Z,"","1",199978,"丫丫",,,
233101,900,2500,,2016-06-16T03:47:07.802Z,"","1",199978,"丫丫",,,
911468,900,2500,,2016-06-05T03:42:08.850Z,"","1",156172,"客户经理佳佳",,,
360336,900,2500,,2016-06-22T12:17:20.609Z,"","1",199978,"丫丫",,,
280110,1900,2500,,2016-06-23T04:49:04.986Z,"","1",199978,"丫丫",,,
596141,900,2500,,2016-06-05T06:07:12.754Z,"","1",156172,"客户经理佳佳",,,
530477,900,2500,,2016-06-15T03:04:38.015Z,"","1",908013,"客户经理乖乖",,,
844490,900,2500,,2016-06-16T04:51:05.902Z,"","1",199978,"丫丫",,,
898979,900,2500,,2016-06-23T01:15:22.199Z,"","1",199978,"丫丫",,,
934729,900,2500,,2016-06-21T09:18:25.920Z,"","1",199978,"丫丫",,,
638523,900,2500,,2016-06-10T02:12:17.615Z,"","1",156172,"客户经理佳佳",,,
838224,900,2500,,2016-06-16T02:09:56.139Z,"","1",156172,"客户经理佳佳",,,
928933,1900,2500,,2016-06-18T09:22:31.057Z,"","1",199978,"丫丫",,,
881019,900,2500,,2016-06-19T03:31:43.850Z,"","1",199978,"丫丫",,,
968188,900,2500,,2016-06-18T06:50:20.519Z,"","1",199978,"丫丫",,,
653414,900,2500,,2016-06-09T06:10:03.139Z,"","1",965479,"超超",,,
259155,900,2500,,2016-06-12T05:25:36.513Z,"","1",156172,"客户经理佳佳",,,
983482,900,2500,,2016-06-28T06:46:47.596Z,"","1",199978,"丫丫",,,
745634,900,2500,,2016-06-22T14:00:26.593Z,"","1",199978,"丫丫",,,
824643,900,2500,,2016-06-27T07:17:31.301Z,"","1",199978,"丫丫",,,
277116,900,2500,,2016-06-18T06:33:19.350Z,"","1",199978,"丫丫",,,
783871,900,2500,,2016-06-25T02:55:19.586Z,"","1",199978,"丫丫",,,
478213,900,2500,,2016-06-10T06:35:40.764Z,"","1",965479,"超超",,,
281034,900,2500,,2016-06-12T08:35:37.646Z,"","1",156172,"客户经理佳佳",,,
457421,900,2500,,2016-06-10T13:20:28.665Z,"","1",965479,"超超",,,
327806,900,2500,,2016-07-01T05:32:36.602Z,"","1",965479,"超超",,,
197898,900,2500,,2016-06-29T08:09:23.739Z,"","1",199978,"丫丫",,,
543122,900,2500,,2016-06-16T11:55:34.461Z,"","1",199978,"丫丫",,,
583296,900,2500,,2016-06-20T06:33:20.489Z,"","1",199978,"丫丫",,,
447118,900,2500,,2016-06-21T03:00:17.777Z,"","1",199978,"丫丫",,,
946640,500,2500,,2016-06-04T02:28:17.844Z,"公司赠送","1",908013,"客户经理乖乖",,,
672446,900,2500,,2016-06-20T14:11:55.436Z,"","1",199978,"丫丫",,,
881980,900,2500,,2016-06-19T08:46:40.451Z,"","1",199978,"丫丫",,,
318144,900,2500,,2016-06-21T02:45:54.654Z,"","1",199978,"丫丫",,,
109048,900,2500,,2016-07-03T04:34:39.854Z,"","1",199978,"丫丫",,,
765684,900,2500,,2016-06-18T04:17:03.676Z,"","1",199978,"丫丫",,,
255878,900,2500,,2016-06-15T12:28:49.450Z,"","1",199978,"丫丫",,,
592201,900,2500,,2016-06-19T09:50:03.513Z,"","1",199978,"丫丫",,,
104677,900,2500,,2016-07-01T02:42:04.005Z,"","1",908013,"客户经理乖乖",,,
585184,900,2500,,2016-06-20T13:48:37.144Z,"","1",199978,"丫丫",,,
891243,900,2500,,2016-06-18T03:13:57.101Z,"","1",199978,"丫丫",,,
970782,900,2500,,2016-06-21T14:06:46.606Z,"","1",199978,"丫丫",,,
671398,900,2500,,2016-06-08T04:26:55.957Z,"","1",965479,"超超",,,
528837,900,2500,,2016-06-30T04:41:34.081Z,"","1",965479,"超超",,,
331704,900,2500,,2016-06-26T09:33:01.701Z,"","1",199978,"丫丫",,,
402326,900,2500,,2016-06-21T13:22:38.488Z,"","1",199978,"丫丫",,,
274488,1900,2500,,2016-06-05T11:04:55.491Z,"","1",965479,"超超",,,
384762,900,2500,,2016-07-02T09:37:05.811Z,"","1",199978,"丫丫",,,
180984,900,2500,,2016-06-15T03:01:05.172Z,"","1",908013,"客户经理乖乖",,,
833781,900,2500,,2016-06-12T02:09:50.667Z,"","1",908013,"客户经理乖乖",,,
217498,900,2500,,2016-06-15T06:33:41.055Z,"","1",156172,"客户经理佳佳",,,
883105,900,2000,,2016-06-28T12:18:29.996Z,"","1",199978,"丫丫",,,
653478,1900,2000,,2016-06-05T02:57:07.045Z,"","1",908013,"客户经理乖乖",,,
973259,900,2000,,2016-06-12T09:20:31.920Z,"","1",156172,"客户经理佳佳",,,
672876,900,2000,,2016-06-29T11:04:15.997Z,"","1",199978,"丫丫",,,
587826,1900,2000,,2016-06-27T15:10:11.314Z,"","1",199978,"丫丫",,,
204083,900,2000,,2016-06-14T08:54:01.278Z,"","1",156172,"客户经理佳佳",,,
831125,1900,2000,,2016-06-16T05:46:56.791Z,"","1",156172,"客户经理佳佳",,,
885874,900,2000,,2016-06-26T01:35:44.673Z,"","1",199978,"丫丫",,,
528315,900,2000,,2016-06-04T05:49:22.718Z,"购买","1",156172,"客户经理佳佳",,,
865672,1900,2000,,2016-06-18T15:13:51.856Z,"","1",199978,"丫丫",,,
939686,900,2000,,2016-06-15T09:06:14.228Z,"","1",199978,"丫丫",,,
363709,900,2000,,2016-06-22T02:06:19.374Z,"","1",199978,"丫丫",,,
447751,900,2000,,2016-06-15T03:00:19.359Z,"","1",156172,"客户经理佳佳",,,
399229,900,2000,,2016-06-27T01:44:14.701Z,"","1",199978,"丫丫",,,
693739,4000,2000,,2016-07-04T08:10:02.060Z,"","1",199978,"丫丫",,,
570000,900,2000,,2016-06-16T04:41:16.439Z,"","1",156172,"客户经理佳佳",,,
330624,900,2000,,2016-06-26T13:46:09.564Z,"","1",199978,"丫丫",,,
541234,900,2000,,2016-06-11T09:11:04.849Z,"","1",156172,"客户经理佳佳",,,
803303,900,2000,,2016-06-29T11:44:22.007Z,"","1",199978,"丫丫",,,
792114,900,2000,,2016-06-05T04:08:21.585Z,"","1",965479,"超超",,,
526426,900,2000,,2016-06-04T06:18:02.608Z,"购买钻石","1",156172,"客户经理佳佳",,,
318543,900,2000,,2016-06-22T03:24:13.873Z,"","1",199978,"丫丫",,,
588232,900,2000,,2016-06-19T03:26:42.346Z,"","1",199978,"丫丫",,,
131206,900,2000,,2016-06-30T15:56:24.096Z,"","1",156172,"客户经理佳佳",,,
492067,900,2000,,2016-06-09T15:06:53.634Z,"","1",156172,"客户经理佳佳",,,
135021,900,2000,,2016-07-01T15:40:44.166Z,"","1",199978,"丫丫",,,
902719,4000,2000,,2016-07-05T09:12:57.465Z,"","1",199978,"丫丫",,,
660890,900,2000,,2016-06-21T14:09:05.791Z,"","1",199978,"丫丫",,,
761962,900,2000,,2016-06-21T07:14:36.820Z,"","1",199978,"丫丫",,,
654952,900,2000,,2016-06-11T01:44:55.225Z,"","1",692829,"图图",,,
431624,900,2000,,2016-06-16T11:05:56.752Z,"","1",199978,"丫丫",,,
801274,900,2000,,2016-06-15T06:43:56.121Z,"","1",908013,"客户经理乖乖",,,
960853,900,2000,,2016-06-21T03:06:46.107Z,"","1",199978,"丫丫",,,
735837,4000,2000,,2016-06-27T12:27:59.466Z,"","1",199978,"丫丫",,,
853071,900,2000,,2016-06-23T03:11:09.749Z,"","1",199978,"丫丫",,,
778827,900,2000,,2016-06-05T07:20:12.098Z,"","1",965479,"超超",,,
767644,900,2000,,2016-06-30T03:16:06.477Z,"","1",908013,"客户经理乖乖",,,
380590,900,2000,,2016-06-09T09:07:21.473Z,"","1",908013,"客户经理乖乖",,,
889396,1900,2000,,2016-07-01T08:25:31.320Z,"","1",199978,"丫丫",,,
771188,900,2000,,2016-06-13T02:41:54.780Z,"","1",156172,"客户经理佳佳",,,
168105,500,2000,,2016-06-03T14:31:00.608Z,"活动赠送","1",156172,"客户经理佳佳",,,
721383,900,2000,,2016-06-12T09:03:49.697Z,"","1",908013,"客户经理乖乖",,,
866995,900,2000,,2016-06-13T06:41:13.973Z,"","1",908013,"客户经理乖乖",,,
142755,900,2000,,2016-06-20T06:21:03.442Z,"","1",199978,"丫丫",,,
918233,900,2000,,2016-06-05T07:54:47.772Z,"","1",965479,"超超",,,
366882,900,2000,,2016-06-28T05:33:49.798Z,"","1",199978,"丫丫",,,
163974,900,2000,,2016-06-11T16:16:48.650Z,"","1",965479,"超超",,,
527768,900,2000,,2016-06-07T07:09:46.036Z,"","1",908013,"客户经理乖乖",,,
981347,900,2000,,2016-07-01T05:39:03.585Z,"","1",418869,"客户经理冬冬",,,
832475,900,2000,,2016-06-12T06:48:51.641Z,"","1",692829,"图图",,,
963108,900,2000,,2016-06-26T08:15:00.065Z,"","1",199978,"丫丫",,,
908895,900,2000,,2016-06-13T03:11:46.482Z,"","1",965479,"超超",,,
485823,1900,2000,,2016-06-04T13:49:02.074Z,"","1",156172,"客户经理佳佳",,,
517590,900,2000,,2016-06-16T08:19:53.859Z,"","1",199978,"丫丫",,,
223552,900,2000,,2016-06-12T03:23:57.426Z,"","1",692829,"图图",,,
506868,4000,2000,,2016-06-14T09:41:24.893Z,"","1",908013,"客户经理乖乖",,,
162763,1900,2000,,2016-06-12T06:22:40.543Z,"","1",908013,"客户经理乖乖",,,
779477,900,2000,,2016-06-08T09:17:53.891Z,"","1",908013,"客户经理乖乖",,,
906450,900,2000,,2016-06-24T09:46:30.497Z,"","1",199978,"丫丫",,,
803255,900,2000,,2016-07-03T15:20:49.360Z,"","1",199978,"丫丫",,,
792622,4000,2000,,2016-07-07T01:55:44.061Z,"","1",199978,"丫丫",,,
342210,900,2000,,2016-07-01T05:31:07.162Z,"","1",418869,"客户经理冬冬",,,
365465,900,2000,,2016-06-20T14:15:46.264Z,"","1",199978,"丫丫",,,
644192,900,2000,,2016-06-10T05:36:15.595Z,"","1",908013,"客户经理乖乖",,,
217992,900,2000,,2016-06-24T02:20:02.942Z,"","1",199978,"丫丫",,,
194846,900,2000,,2016-07-01T10:48:42.348Z,"","1",199978,"丫丫",,,
526578,900,2000,,2016-06-13T05:39:07.601Z,"","1",908013,"客户经理乖乖",,,
783249,4000,2000,,2016-07-03T04:45:23.449Z,"","1",199978,"丫丫",,,
440636,900,2000,,2016-06-25T02:08:53.753Z,"","1",199978,"丫丫",,,
922487,900,2000,,2016-06-21T11:33:46.797Z,"","1",199978,"丫丫",,,
469334,900,2000,,2016-06-29T15:54:39.654Z,"","1",199978,"丫丫",,,
933799,900,2000,,2016-06-17T06:34:50.249Z,"","1",199978,"丫丫",,,
703031,900,2000,,2016-06-15T12:15:08.074Z,"","1",199978,"丫丫",,,
405471,900,2000,,2016-06-27T08:13:35.612Z,"","1",199978,"丫丫",,,
162597,900,2000,,2016-06-16T14:54:23.647Z,"","1",199978,"丫丫",,,
720018,900,2000,,2016-06-11T09:42:54.579Z,"","1",156172,"客户经理佳佳",,,
204451,900,2000,,2016-06-25T08:21:35.010Z,"","1",199978,"丫丫",,,
413964,900,2000,,2016-06-28T15:00:45.669Z,"","1",199978,"丫丫",,,
824884,900,2000,,2016-06-22T02:05:48.677Z,"","1",199978,"丫丫",,,
521418,900,2000,,2016-06-10T02:43:41.151Z,"","1",908013,"客户经理乖乖",,,
453596,1900,2000,,2016-07-03T04:24:48.312Z,"","1",199978,"丫丫",,,
630614,900,2000,,2016-06-22T02:23:12.613Z,"","1",199978,"丫丫",,,
216076,4000,2000,,2016-07-10T08:37:25.683Z,"","1",199978,"丫丫",,,
648078,900,2000,,2016-06-27T03:30:06.671Z,"","1",199978,"丫丫",,,
702819,900,2000,,2016-06-13T03:28:10.021Z,"","1",908013,"客户经理乖乖",,,
735159,900,2000,,2016-07-03T09:11:41.228Z,"","1",199978,"丫丫",,,
475074,900,2000,,2016-06-09T12:09:27.513Z,"","1",156172,"客户经理佳佳",,,
391525,900,2000,,2016-07-04T06:44:29.528Z,"","1",199978,"丫丫",,,
516781,900,2000,,2016-06-25T05:20:55.131Z,"","1",199978,"丫丫",,,
982282,900,2000,,2016-06-08T11:24:47.327Z,"","1",908013,"客户经理乖乖",,,
539545,4000,2000,,2016-07-08T08:43:44.849Z,"","1",199978,"丫丫",,,
543842,900,2000,,2016-06-11T04:13:09.144Z,"","1",908013,"客户经理乖乖",,,
492030,900,2000,,2016-07-05T12:03:48.027Z,"","1",199978,"丫丫",,,
192210,900,2000,,2016-06-12T05:27:09.527Z,"","1",908013,"客户经理乖乖",,,
338575,900,2000,,2016-06-06T06:30:22.900Z,"","1",156172,"客户经理佳佳",,,
543992,900,2000,,2016-06-30T15:19:32.584Z,"","1",965479,"超超",,,
704749,900,2000,,2016-06-27T15:34:33.485Z,"","1",199978,"丫丫",,,
942131,4000,2000,,2016-07-06T03:37:14.941Z,"","1",199978,"丫丫",,,
653130,900,2000,,2016-07-03T02:01:41.452Z,"","1",199978,"丫丫",,,
975844,900,2000,,2016-06-28T07:10:18.258Z,"","1",199978,"丫丫",,,
957778,900,2000,,2016-06-19T11:48:26.692Z,"","1",199978,"丫丫",,,
364136,900,2000,,2016-06-16T03:23:40.409Z,"","1",199978,"丫丫",,,
443987,900,2000,,2016-06-25T09:18:24.226Z,"","1",199978,"丫丫",,,
133477,900,2000,,2016-06-21T13:08:57.248Z,"","1",199978,"丫丫",,,
974644,900,2000,,2016-06-10T03:04:09.242Z,"","1",692829,"图图",,,
233175,900,2000,,2016-06-12T03:35:16.089Z,"","1",692829,"图图",,,
622898,900,2000,,2016-07-04T10:44:03.024Z,"","1",199978,"丫丫",,,
756035,900,2000,,2016-06-11T01:33:52.203Z,"","1",692829,"图图",,,
901754,900,2000,,2016-06-20T14:13:10.426Z,"","1",199978,"丫丫",,,
171453,900,2000,,2016-06-30T03:29:22.170Z,"","1",199978,"丫丫",,,
690394,900,2000,,2016-06-30T12:04:46.740Z,"","1",670288,"客户经理小五",,,
803877,900,2000,,2016-06-15T03:18:54.265Z,"","1",199978,"丫丫",,,
993589,900,2000,,2016-06-17T02:44:15.506Z,"","1",199978,"丫丫",,,
684179,900,2000,,2016-06-17T10:07:07.047Z,"","1",199978,"丫丫",,,
811920,1900,2000,,2016-06-29T04:28:25.635Z,"","1",199978,"丫丫",,,
703973,900,2000,,2016-06-13T04:15:41.558Z,"","1",908013,"客户经理乖乖",,,
497508,1900,2000,,2016-06-23T06:16:29.217Z,"","1",199978,"丫丫",,,
798881,900,2000,,2016-06-22T08:08:24.546Z,"","1",199978,"丫丫",,,
405673,900,2000,,2016-06-28T06:46:22.230Z,"","1",199978,"丫丫",,,
348070,900,2000,,2016-07-02T02:59:59.975Z,"","1",199978,"丫丫",,,
761850,900,2000,,2016-06-24T10:09:15.253Z,"","1",199978,"丫丫",,,
703180,900,2000,,2016-07-06T11:14:20.881Z,"","1",199978,"丫丫",,,
522705,900,2000,,2016-06-10T13:02:51.661Z,"","1",156172,"客户经理佳佳",,,
766648,1900,2000,,2016-06-19T09:13:03.740Z,"","1",199978,"丫丫",,,
341118,900,2000,,2016-06-05T07:33:23.979Z,"","1",908013,"客户经理乖乖",,,
146042,900,2000,,2016-06-12T03:27:56.072Z,"","1",692829,"图图",,,
942652,4000,2000,,2016-07-03T03:39:32.493Z,"","1",199978,"丫丫",,,
499324,900,2000,,2016-07-05T15:42:25.846Z,"","1",199978,"丫丫",,,
432270,900,2000,,2016-06-27T07:18:32.051Z,"","1",199978,"丫丫",,,
207036,200,2000,,2016-06-04T07:32:47.368Z,"活动赠送","1",156172,"客户经理佳佳",,,
934124,900,2000,,2016-07-04T01:14:00.910Z,"","1",199978,"丫丫",,,
734436,4000,2000,,2016-07-01T03:46:53.809Z,"","1",418869,"客户经理冬冬",,,
337467,900,2000,,2016-07-01T10:35:43.476Z,"","1",199978,"丫丫",,,
433121,900,2000,,2016-06-20T07:11:33.268Z,"","1",199978,"丫丫",,,
710581,900,2000,,2016-06-24T07:14:45.399Z,"","1",199978,"丫丫",,,
399109,900,2000,,2016-06-28T09:49:18.443Z,"","1",199978,"丫丫",,,
549588,900,2000,,2016-06-21T11:39:25.557Z,"","1",199978,"丫丫",,,
398096,900,2000,,2016-06-27T05:44:51.279Z,"","1",199978,"丫丫",,,
216945,900,2000,,2016-06-30T02:41:27.378Z,"","1",199978,"丫丫",,,
322381,900,2000,,2016-06-05T06:09:29.836Z,"","1",908013,"客户经理乖乖",,,
838511,4000,2000,,2016-06-25T12:24:47.240Z,"","1",199978,"丫丫",,,
974228,1900,2000,,2016-06-26T06:57:45.737Z,"","1",199978,"丫丫",,,
723950,900,2000,,2016-06-05T14:02:39.813Z,"","1",692829,"图图",,,
898732,900,2000,,2016-06-11T06:22:23.529Z,"","1",692829,"图图",,,
575118,4000,2000,,2016-07-10T05:18:45.122Z,"","1",199978,"丫丫",,,
831491,900,2000,,2016-06-25T02:15:35.731Z,"","1",199978,"丫丫",,,
135189,900,2000,,2016-06-28T10:05:19.162Z,"","1",199978,"丫丫",,,
656397,900,2000,,2016-06-30T02:00:18.570Z,"","1",199978,"丫丫",,,
854400,900,2000,,2016-06-17T03:34:44.819Z,"","1",199978,"丫丫",,,
862436,900,2000,,2016-06-18T08:26:30.962Z,"","1",199978,"丫丫",,,
836930,900,2000,,2016-06-11T01:39:47.562Z,"","1",692829,"图图",,,
270172,900,2000,,2016-06-25T02:58:20.840Z,"","1",199978,"丫丫",,,
830964,900,2000,,2016-06-24T13:31:31.718Z,"","1",199978,"丫丫",,,
775306,900,2000,,2016-06-29T08:52:53.765Z,"","1",199978,"丫丫",,,
772946,900,2000,,2016-06-15T16:37:28.328Z,"","1",965479,"超超",,,
583768,900,2000,,2016-06-16T03:30:47.651Z,"","1",199978,"丫丫",,,
381339,900,2000,,2016-06-30T03:09:39.595Z,"","1",199978,"丫丫",,,
804810,900,2000,,2016-06-13T13:19:36.615Z,"","1",199978,"丫丫",,,
685997,900,2000,,2016-06-25T05:09:17.296Z,"","1",199978,"丫丫",,,
367810,4000,2000,,2016-07-04T05:51:52.524Z,"","1",199978,"丫丫",,,
384133,900,2000,,2016-06-21T07:26:33.955Z,"","1",199978,"丫丫",,,
778010,900,2000,,2016-06-18T08:31:14.087Z,"","1",199978,"丫丫",,,
715605,1900,2000,,2016-06-13T05:05:16.037Z,"","1",908013,"客户经理乖乖",,,
692398,900,2000,,2016-06-15T02:24:36.639Z,"","1",908013,"客户经理乖乖",,,
992560,900,2000,,2016-06-07T07:07:48.548Z,"","1",908013,"客户经理乖乖",,,
893667,1900,2000,,2016-06-12T01:37:06.647Z,"","1",965479,"超超",,,
576747,4000,2000,,2016-07-06T03:45:41.112Z,"","1",199978,"丫丫",,,
812275,900,2000,,2016-06-20T05:42:58.844Z,"","1",199978,"丫丫",,,
806528,4000,2000,,2016-07-08T03:13:52.354Z,"","1",199978,"丫丫",,,
519277,4000,2000,,2016-07-08T13:21:09.711Z,"","1",199978,"丫丫",,,
776212,900,2000,,2016-06-09T16:51:50.525Z,"","1",965479,"超超",,,
427992,900,2000,,2016-06-21T11:46:11.665Z,"","1",199978,"丫丫",,,
687044,1900,2000,,2016-07-05T04:54:58.574Z,"","1",199978,"丫丫",,,
484211,900,2000,,2016-06-07T04:31:43.507Z,"","1",908013,"客户经理乖乖",,,
519921,900,2000,,2016-06-17T10:38:21.108Z,"","1",199978,"丫丫",,,
962489,900,2000,,2016-06-20T12:40:02.562Z,"","1",199978,"丫丫",,,
454380,1900,2000,,2016-06-12T09:21:26.364Z,"","1",908013,"客户经理乖乖",,,
673448,900,2000,,2016-06-22T07:39:16.885Z,"","1",199978,"丫丫",,,
294088,900,2000,,2016-06-10T05:34:28.255Z,"","1",908013,"客户经理乖乖",,,
679366,1900,2000,,2016-06-16T11:19:14.342Z,"","1",199978,"丫丫",,,
299234,1900,2000,,2016-06-27T02:20:24.417Z,"","1",199978,"丫丫",,,
762260,900,2000,,2016-06-25T05:36:09.928Z,"","1",199978,"丫丫",,,
714170,4000,2000,,2016-07-05T11:18:59.416Z,"","1",199978,"丫丫",,,
528093,900,2000,,2016-06-09T14:22:10.906Z,"","1",965479,"超超",,,
552339,900,2000,,2016-06-27T03:23:01.244Z,"","1",199978,"丫丫",,,
226917,4000,2000,,2016-06-04T07:43:04.650Z,"","1",908013,"客户经理乖乖",,,
826191,900,2000,,2016-07-01T01:33:29.093Z,"","1",908013,"客户经理乖乖",,,
729896,900,2000,,2016-06-16T07:39:47.561Z,"","1",199978,"丫丫",,,
862585,1900,2000,,2016-06-29T13:43:53.704Z,"","1",199978,"丫丫",,,
477868,900,2000,,2016-06-10T06:19:48.520Z,"","1",156172,"客户经理佳佳",,,
426706,4000,2000,,2016-07-07T08:22:30.597Z,"","1",199978,"丫丫",,,
898627,900,2000,,2016-06-13T11:32:58.999Z,"","1",965479,"超超",,,
977797,4000,2000,,2016-07-02T10:22:39.871Z,"","1",199978,"丫丫",,,
835386,900,2000,,2016-06-16T01:57:52.001Z,"","1",199978,"丫丫",,,
904600,900,2000,,2016-06-21T13:24:58.484Z,"","1",199978,"丫丫",,,
631589,900,2000,,2016-06-27T06:00:25.946Z,"","1",199978,"丫丫",,,
603995,900,2000,,2016-06-27T06:04:42.323Z,"","1",199978,"丫丫",,,
838955,900,2000,,2016-06-30T05:11:18.003Z,"","1",670288,"客户经理小五",,,
891941,4000,2000,,2016-07-01T09:59:49.763Z,"","1",199978,"丫丫",,,
162593,900,2000,,2016-06-28T02:23:35.237Z,"","1",199978,"丫丫",,,
963635,4000,2000,,2016-06-24T08:39:01.667Z,"","1",199978,"丫丫",,,
106338,900,2000,,2016-06-22T12:40:31.542Z,"","1",199978,"丫丫",,,
588602,900,2000,,2016-06-17T09:39:18.995Z,"","1",199978,"丫丫",,,
969671,900,2000,,2016-06-23T02:28:51.329Z,"","1",199978,"丫丫",,,
692359,900,2000,,2016-06-27T06:33:41.377Z,"","1",199978,"丫丫",,,
667714,900,2000,,2016-06-12T07:56:11.750Z,"","1",156172,"客户经理佳佳",,,
805019,900,2000,,2016-06-26T05:38:37.777Z,"","1",199978,"丫丫",,,
444157,900,2000,,2016-06-15T04:51:56.619Z,"","1",156172,"客户经理佳佳",,,
609607,900,2000,,2016-06-15T06:59:22.618Z,"","1",908013,"客户经理乖乖",,,
788400,900,2000,,2016-06-14T11:13:03.448Z,"","1",199978,"丫丫",,,
137173,900,2000,,2016-06-19T02:50:53.933Z,"","1",199978,"丫丫",,,
172299,900,2000,,2016-06-12T06:18:43.878Z,"","1",908013,"客户经理乖乖",,,
171255,500,2000,,2016-06-03T07:21:38.248Z,"公司赠送","1",156172,"客户经理佳佳",,,
872868,900,2000,,2016-07-03T09:26:17.361Z,"","1",199978,"丫丫",,,
273228,900,2000,,2016-06-05T02:55:38.991Z,"","1",156172,"客户经理佳佳",,,
114285,900,2000,,2016-06-29T03:43:41.021Z,"","1",199978,"丫丫",,,
978765,900,2000,,2016-06-18T04:44:43.225Z,"","1",199978,"丫丫",,,
474743,900,2000,,2016-06-29T09:29:17.367Z,"","1",199978,"丫丫",,,
100402,4000,2000,,2016-07-07T06:43:43.081Z,"","1",199978,"丫丫",,,
476086,1900,2000,,2016-07-04T03:25:00.103Z,"","1",199978,"丫丫",,,
205148,900,2000,,2016-06-05T05:57:06.801Z,"","1",965479,"超超",,,
809487,900,2000,,2016-06-28T07:08:49.060Z,"","1",199978,"丫丫",,,
763036,900,2000,,2016-06-25T13:52:55.439Z,"","1",199978,"丫丫",,,
473569,500,2000,,2016-06-02T09:12:32.626Z,"公司活动赠送","1",908013,"客户经理乖乖",,,
212876,1900,2000,,2016-06-17T07:03:58.305Z,"","1",199978,"丫丫",,,
485017,900,2000,,2016-06-14T16:46:32.458Z,"","1",965479,"超超",,,
499217,900,2000,,2016-07-05T14:24:31.866Z,"","1",199978,"丫丫",,,
546476,900,2000,,2016-06-09T03:14:13.757Z,"","1",692829,"图图",,,
775842,900,2000,,2016-06-07T14:45:30.145Z,"","1",156172,"客户经理佳佳",,,
847074,1900,2000,,2016-06-25T03:03:29.068Z,"","1",199978,"丫丫",,,
893666,4000,2000,,2016-07-10T13:08:24.067Z,"","1",199978,"丫丫",,,
